amount,payment_method,merchant_category,subscription_status,failure_category,failure_code,attempt_number,previous_transactions,previous_successes,previous_failures,previous_recovery_successes,customer_failure_rate,hour_of_day,day_of_week,is_weekend,recovered
310.22,upi,food,none,insufficient_funds,BALANCE_LOW,3,12,12,0,0,0.0,6,4,0,0
6853.06,netbanking,healthcare,active,transient,GATEWAY_TIMEOUT,1,5,3,2,2,0.4,6,4,0,1
1324.76,upi,ecommerce,none,insufficient_funds,INSUFFICIENT_FUNDS,1,20,15,5,5,0.25,7,4,0,0
1957.95,debit_card,ecommerce,none,transient,GATEWAY_TIMEOUT,1,2,2,0,0,0.0,9,4,0,0
654.54,upi,ecommerce,active,authentication_failure,AUTH_FAILED,1,3,1,2,0,0.6666666666666666,9,4,0,0
4288.94,debit_card,education,active,insufficient_funds,BALANCE_LOW,2,23,23,0,0,0.0,9,4,0,0
443.36,debit_card,food,none,transient,GATEWAY_TIMEOUT,1,1,1,0,0,0.0,10,4,0,1
2081.83,wallet,saas,none,transient,GATEWAY_TIMEOUT,3,14,9,5,0,0.3571428571428571,10,4,0,0
850.8,wallet,education,active,insufficient_funds,INSUFFICIENT_FUNDS,1,3,3,0,0,0.0,11,4,0,1
2832.63,upi,education,none,transient,GATEWAY_TIMEOUT,1,19,15,4,3,0.2105263157894736,12,4,0,1
1584.31,upi,food,none,authentication_failure,AUTH_FAILED,1,14,13,1,1,0.0714285714285714,13,4,0,0
2329.76,credit_card,education,none,insufficient_funds,BALANCE_LOW,1,21,21,0,0,0.0,13,4,0,1
2623.1,credit_card,travel,active,insufficient_funds,BALANCE_LOW,3,29,22,7,4,0.2413793103448276,13,4,0,0
1732.96,credit_card,food,active,insufficient_funds,BALANCE_LOW,2,11,9,2,1,0.1818181818181818,14,4,0,0
5285.64,upi,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,2,9,9,0,0,0.0,15,4,0,1
3700.15,upi,ecommerce,none,authentication_failure,OTP_FAILED,1,24,12,12,8,0.5,17,4,0,0
1657.71,upi,food,active,transient,PROCESSING_TIMEOUT,2,29,24,5,5,0.1724137931034483,17,4,0,1
1431.14,upi,food,none,authentication_failure,OTP_FAILED,1,4,3,1,1,0.25,18,4,0,0
1862.89,debit_card,education,none,transient,PROCESSING_TIMEOUT,1,17,14,3,3,0.1764705882352941,18,4,0,1
1547.28,netbanking,ecommerce,none,network_failure,NETWORK_ERROR,3,29,16,13,3,0.4482758620689655,18,4,0,1
3277.66,netbanking,healthcare,none,transient,GATEWAY_TIMEOUT,3,2,2,0,0,0.0,20,4,0,1
6750.17,credit_card,saas,active,insufficient_funds,INSUFFICIENT_FUNDS,1,24,16,8,6,0.3333333333333333,21,4,0,0
341.52,debit_card,travel,active,expired_payment_method,CARD_EXPIRED,1,4,1,3,1,0.75,21,4,0,0
6692.2,credit_card,food,none,transient,PROCESSING_TIMEOUT,1,1,1,0,0,0.0,22,4,0,0
1863.33,netbanking,ecommerce,past_due,insufficient_funds,INSUFFICIENT_FUNDS,3,4,2,2,2,0.5,22,4,0,0
327.72,upi,healthcare,active,transient,GATEWAY_TIMEOUT,1,6,3,3,0,0.5,23,4,0,0
5016.12,upi,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,1,22,12,10,6,0.4545454545454545,23,4,0,0
2151.71,credit_card,healthcare,none,merchant_error,INVALID_REQUEST,2,13,7,6,6,0.4615384615384615,0,5,1,0
3267.15,credit_card,food,none,insufficient_funds,INSUFFICIENT_FUNDS,2,18,18,0,0,0.0,0,5,1,0
757.15,upi,education,past_due,unknown,UNKNOWN_ERROR,1,9,7,2,1,0.2222222222222222,1,5,1,0
724.17,netbanking,education,none,network_failure,CONNECTION_FAILED,2,9,9,0,0,0.0,1,5,1,1
672.11,upi,healthcare,none,insufficient_funds,BALANCE_LOW,1,16,13,3,0,0.1875,2,5,1,1
1470.48,wallet,ecommerce,past_due,transient,GATEWAY_TIMEOUT,1,4,4,0,0,0.0,2,5,1,1
548.47,wallet,healthcare,none,network_failure,CONNECTION_FAILED,1,17,11,6,3,0.3529411764705882,2,5,1,0
13454.72,netbanking,education,none,unknown,UNKNOWN_ERROR,3,13,12,1,0,0.0769230769230769,3,5,1,0
3217.25,upi,food,active,transient,PROCESSING_TIMEOUT,2,23,22,1,0,0.0434782608695652,4,5,1,1
3168.96,credit_card,education,none,insufficient_funds,INSUFFICIENT_FUNDS,2,3,3,0,0,0.0,4,5,1,0
539.24,upi,food,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,26,25,1,1,0.0384615384615384,6,5,1,0
2058.46,upi,food,active,insufficient_funds,BALANCE_LOW,1,8,7,1,1,0.125,6,5,1,1
2204.49,debit_card,ecommerce,active,expired_payment_method,CARD_EXPIRED,1,26,18,8,2,0.3076923076923077,7,5,1,1
1023.1,credit_card,ecommerce,none,unknown,UNKNOWN_ERROR,1,13,8,5,2,0.3846153846153846,7,5,1,1
2273.13,upi,saas,active,insufficient_funds,INSUFFICIENT_FUNDS,1,20,14,6,0,0.3,8,5,1,0
2001.29,credit_card,education,none,unknown,UNKNOWN_ERROR,2,4,4,0,0,0.0,9,5,1,0
3055.62,debit_card,healthcare,none,transient,GATEWAY_TIMEOUT,1,25,20,5,3,0.2,9,5,1,1
2966.04,credit_card,healthcare,active,authentication_failure,AUTH_FAILED,1,7,6,1,0,0.1428571428571428,10,5,1,1
1870.42,credit_card,travel,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,22,20,2,0,0.0909090909090909,11,5,1,0
366.56,credit_card,travel,none,network_failure,CONNECTION_FAILED,1,24,21,3,0,0.125,11,5,1,0
2526.54,upi,food,past_due,authentication_failure,AUTH_FAILED,1,4,3,1,1,0.25,13,5,1,1
774.93,upi,healthcare,none,transient,GATEWAY_TIMEOUT,2,23,19,4,3,0.1739130434782608,14,5,1,1
7991.06,upi,travel,none,insufficient_funds,INSUFFICIENT_FUNDS,1,9,9,0,0,0.0,14,5,1,0
3001.16,upi,saas,none,network_failure,NETWORK_ERROR,1,10,8,2,1,0.2,15,5,1,1
2333.6,credit_card,healthcare,none,network_failure,NETWORK_ERROR,1,1,1,0,0,0.0,16,5,1,0
6681.08,netbanking,saas,none,network_failure,CONNECTION_FAILED,1,20,16,4,4,0.2,17,5,1,1
2085.76,netbanking,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,1,17,17,0,0,0.0,19,5,1,1
3865.69,debit_card,healthcare,active,authentication_failure,AUTH_FAILED,1,4,3,1,0,0.25,22,5,1,0
712.67,debit_card,education,past_due,insufficient_funds,INSUFFICIENT_FUNDS,1,11,9,2,1,0.1818181818181818,22,5,1,0
788.35,upi,food,none,transient,GATEWAY_TIMEOUT,1,23,18,5,5,0.217391304347826,23,5,1,1
3630.77,upi,healthcare,none,transient,PROCESSING_TIMEOUT,2,20,16,4,2,0.2,23,5,1,0
4054.7,credit_card,food,active,insufficient_funds,BALANCE_LOW,1,10,8,2,0,0.2,23,5,1,0
3160.13,upi,saas,none,network_failure,CONNECTION_FAILED,2,17,11,6,4,0.3529411764705882,0,6,1,1
1657.07,upi,education,active,unknown,UNKNOWN_ERROR,2,13,10,3,3,0.2307692307692307,1,6,1,1
4376.34,debit_card,food,none,insufficient_funds,INSUFFICIENT_FUNDS,1,10,9,1,1,0.1,2,6,1,0
6931.67,netbanking,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,3,23,18,5,0,0.217391304347826,2,6,1,0
381.89,wallet,healthcare,none,expired_payment_method,CARD_EXPIRED,1,17,17,0,0,0.0,3,6,1,0
521.63,upi,food,active,transient,GATEWAY_TIMEOUT,1,20,19,1,0,0.05,5,6,1,1
1398.17,upi,education,none,insufficient_funds,BALANCE_LOW,2,22,18,4,3,0.1818181818181818,5,6,1,0
2921.38,upi,travel,none,authentication_failure,OTP_FAILED,1,14,13,1,1,0.0714285714285714,6,6,1,1
701.94,upi,food,active,merchant_error,INVALID_REQUEST,1,29,18,11,5,0.3793103448275862,8,6,1,1
1650.53,upi,ecommerce,none,transient,GATEWAY_TIMEOUT,2,6,6,0,0,0.0,8,6,1,0
740.53,debit_card,ecommerce,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,12,10,2,0,0.1666666666666666,11,6,1,0
1603.13,upi,healthcare,none,transient,GATEWAY_TIMEOUT,1,21,14,7,3,0.3333333333333333,12,6,1,0
6199.51,upi,healthcare,none,transient,PROCESSING_TIMEOUT,2,25,18,7,7,0.28,14,6,1,1
2592.33,netbanking,education,none,insufficient_funds,INSUFFICIENT_FUNDS,1,9,8,1,1,0.1111111111111111,15,6,1,1
14582.07,upi,saas,none,transient,GATEWAY_TIMEOUT,1,7,7,0,0,0.0,16,6,1,0
1624.03,upi,saas,none,transient,GATEWAY_TIMEOUT,2,5,3,2,1,0.4,16,6,1,1
1356.09,debit_card,healthcare,active,authentication_failure,AUTH_FAILED,1,16,14,2,1,0.125,16,6,1,1
3340.87,upi,food,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,23,19,4,1,0.1739130434782608,20,6,1,0
2560.95,debit_card,healthcare,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,3,10,8,2,1,0.2,22,6,1,0
1966.89,upi,education,none,insufficient_funds,INSUFFICIENT_FUNDS,3,17,9,8,6,0.4705882352941176,23,6,1,0
9567.75,upi,ecommerce,none,unknown,UNKNOWN_ERROR,2,11,11,0,0,0.0,23,6,1,0
4554.72,upi,travel,active,insufficient_funds,BALANCE_LOW,2,7,7,0,0,0.0,0,0,0,0
2876.89,netbanking,education,active,unknown,UNKNOWN_ERROR,1,29,29,0,0,0.0,1,0,0,0
1136.32,debit_card,ecommerce,past_due,insufficient_funds,BALANCE_LOW,1,26,21,5,0,0.1923076923076923,1,0,0,0
1005.68,upi,ecommerce,none,insufficient_funds,INSUFFICIENT_FUNDS,3,11,9,2,0,0.1818181818181818,2,0,0,0
4503.15,debit_card,saas,active,network_failure,NETWORK_ERROR,2,28,24,4,0,0.1428571428571428,3,0,0,0
8962.26,upi,saas,none,transient,GATEWAY_TIMEOUT,2,15,9,6,6,0.4,3,0,0,0
303.67,debit_card,education,none,transient,GATEWAY_TIMEOUT,3,22,21,1,1,0.0454545454545454,4,0,0,1
803.9,credit_card,saas,active,network_failure,NETWORK_ERROR,1,4,1,3,3,0.75,5,0,0,0
642.46,upi,food,none,insufficient_funds,INSUFFICIENT_FUNDS,3,8,5,3,0,0.375,8,0,0,0
350.7,upi,education,active,insufficient_funds,BALANCE_LOW,1,11,10,1,1,0.0909090909090909,8,0,0,0
5210.04,netbanking,ecommerce,none,transient,PROCESSING_TIMEOUT,2,14,11,3,0,0.2142857142857142,8,0,0,0
1968.2,upi,travel,active,insufficient_funds,INSUFFICIENT_FUNDS,1,6,5,1,1,0.1666666666666666,9,0,0,0
640.91,upi,healthcare,active,merchant_error,INVALID_REQUEST,1,15,11,4,2,0.2666666666666666,10,0,0,1
733.96,upi,healthcare,active,insufficient_funds,BALANCE_LOW,2,3,3,0,0,0.0,11,0,0,0
2175.82,upi,travel,none,unknown,UNKNOWN_ERROR,1,12,7,5,0,0.4166666666666667,14,0,0,1
3469.87,debit_card,travel,none,unknown,UNKNOWN_ERROR,1,22,19,3,1,0.1363636363636363,14,0,0,0
1282.55,upi,healthcare,active,insufficient_funds,BALANCE_LOW,1,24,20,4,3,0.1666666666666666,14,0,0,1
823.1,credit_card,travel,none,network_failure,CONNECTION_FAILED,2,18,16,2,1,0.1111111111111111,17,0,0,1
2188.8,upi,education,none,authentication_failure,OTP_FAILED,2,9,9,0,0,0.0,19,0,0,1
4246.83,netbanking,ecommerce,active,transient,PROCESSING_TIMEOUT,2,6,5,1,0,0.1666666666666666,20,0,0,0
669.3,netbanking,ecommerce,active,transient,PROCESSING_TIMEOUT,1,24,17,7,6,0.2916666666666667,21,0,0,1
1756.84,debit_card,food,none,authentication_failure,OTP_FAILED,3,11,9,2,0,0.1818181818181818,23,0,0,1
3738.07,debit_card,saas,none,transient,PROCESSING_TIMEOUT,1,5,3,2,0,0.4,0,1,0,0
1949.27,credit_card,saas,none,transient,PROCESSING_TIMEOUT,3,26,16,10,8,0.3846153846153846,0,1,0,0
6253.74,upi,ecommerce,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,7,7,0,0,0.0,1,1,0,0
5574.52,upi,saas,past_due,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,21,10,11,8,0.5238095238095238,2,1,0,0
858.45,upi,travel,none,merchant_error,INVALID_REQUEST,2,21,18,3,0,0.1428571428571428,2,1,0,0
615.23,wallet,food,past_due,transient,PROCESSING_TIMEOUT,1,4,3,1,1,0.25,3,1,0,1
1642.3,upi,ecommerce,none,transient,PROCESSING_TIMEOUT,2,26,23,3,0,0.1153846153846153,3,1,0,1
604.44,debit_card,travel,active,expired_payment_method,CARD_EXPIRED,2,21,18,3,1,0.1428571428571428,4,1,0,1
15580.96,upi,education,past_due,insufficient_funds,BALANCE_LOW,1,23,19,4,1,0.1739130434782608,5,1,0,0
2207.34,credit_card,food,none,insufficient_funds,BALANCE_LOW,1,11,11,0,0,0.0,6,1,0,0
5607.86,upi,ecommerce,none,merchant_error,INVALID_REQUEST,2,27,24,3,0,0.1111111111111111,9,1,0,0
639.15,netbanking,healthcare,none,merchant_error,INVALID_REQUEST,2,25,22,3,1,0.12,9,1,0,1
4680.5,debit_card,ecommerce,active,authentication_failure,AUTH_FAILED,1,24,24,0,0,0.0,9,1,0,1
493.69,debit_card,education,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,10,9,1,0,0.1,10,1,0,1
5002.67,credit_card,healthcare,none,insufficient_funds,BALANCE_LOW,2,14,13,1,0,0.0714285714285714,14,1,0,0
4235.31,upi,healthcare,none,authentication_failure,OTP_FAILED,1,18,13,5,2,0.2777777777777778,15,1,0,1
1124.03,upi,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,1,5,4,1,0,0.2,15,1,0,1
1201.52,debit_card,ecommerce,none,authentication_failure,OTP_FAILED,1,14,11,3,1,0.2142857142857142,15,1,0,1
1633.04,upi,healthcare,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,24,15,9,6,0.375,15,1,0,0
5094.84,credit_card,food,active,insufficient_funds,INSUFFICIENT_FUNDS,1,14,14,0,0,0.0,16,1,0,1
2433.87,upi,ecommerce,none,insufficient_funds,BALANCE_LOW,2,4,4,0,0,0.0,17,1,0,0
1518.63,upi,healthcare,none,insufficient_funds,BALANCE_LOW,1,21,21,0,0,0.0,18,1,0,1
2100.08,upi,saas,active,insufficient_funds,INSUFFICIENT_FUNDS,2,27,24,3,1,0.1111111111111111,19,1,0,0
839.73,upi,healthcare,none,transient,PROCESSING_TIMEOUT,2,8,8,0,0,0.0,21,1,0,0
1770.25,netbanking,ecommerce,active,authentication_failure,AUTH_FAILED,2,22,11,11,8,0.5,21,1,0,0
4224.83,netbanking,healthcare,none,transient,PROCESSING_TIMEOUT,3,28,26,2,0,0.0714285714285714,22,1,0,0
2275.53,debit_card,travel,none,insufficient_funds,BALANCE_LOW,2,1,1,0,0,0.0,0,2,0,0
485.83,upi,food,active,insufficient_funds,BALANCE_LOW,2,22,14,8,0,0.3636363636363636,1,2,0,0
7076.48,upi,education,active,transient,PROCESSING_TIMEOUT,1,23,20,3,2,0.1304347826086956,1,2,0,1
2163.9,wallet,food,none,insufficient_funds,INSUFFICIENT_FUNDS,1,10,9,1,1,0.1,2,2,0,1
1032.72,upi,saas,active,authentication_failure,OTP_FAILED,2,22,17,5,5,0.2272727272727272,2,2,0,0
3490.42,upi,travel,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,9,5,4,0,0.4444444444444444,4,2,0,0
14197.65,wallet,ecommerce,none,authentication_failure,OTP_FAILED,1,28,27,1,0,0.0357142857142857,5,2,0,0
367.9,upi,healthcare,past_due,authentication_failure,AUTH_FAILED,1,24,21,3,1,0.125,5,2,0,1
3308.39,wallet,travel,none,unknown,UNKNOWN_ERROR,1,17,13,4,4,0.2352941176470588,7,2,0,1
4168.83,upi,ecommerce,active,authentication_failure,AUTH_FAILED,1,3,3,0,0,0.0,9,2,0,1
916.51,credit_card,food,active,authentication_failure,AUTH_FAILED,3,23,20,3,2,0.1304347826086956,9,2,0,0
1208.22,upi,travel,past_due,insufficient_funds,BALANCE_LOW,1,8,7,1,0,0.125,10,2,0,0
746.23,upi,education,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,13,12,1,0,0.0769230769230769,11,2,0,0
619.82,upi,healthcare,none,insufficient_funds,BALANCE_LOW,1,23,23,0,0,0.0,12,2,0,0
2605.05,upi,saas,none,transient,GATEWAY_TIMEOUT,3,2,2,0,0,0.0,12,2,0,0
1142.55,credit_card,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,1,2,1,1,0,0.5,14,2,0,1
1046.99,credit_card,education,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,14,14,0,0,0.0,16,2,0,0
1127.11,credit_card,education,active,expired_payment_method,CARD_EXPIRED,2,18,18,0,0,0.0,16,2,0,1
8493.99,upi,education,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,10,9,1,0,0.1,17,2,0,0
1044.79,debit_card,healthcare,active,insufficient_funds,INSUFFICIENT_FUNDS,1,19,15,4,1,0.2105263157894736,20,2,0,1
2958.36,debit_card,travel,active,insufficient_funds,BALANCE_LOW,1,2,1,1,1,0.5,22,2,0,1
1752.51,wallet,saas,active,network_failure,NETWORK_ERROR,1,25,17,8,4,0.32,22,2,0,1
639.96,upi,healthcare,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,3,5,4,1,0,0.2,23,2,0,1
12863.31,debit_card,ecommerce,active,transient,PROCESSING_TIMEOUT,1,24,19,5,0,0.2083333333333333,23,2,0,1
2347.97,debit_card,food,active,transient,GATEWAY_TIMEOUT,1,2,2,0,0,0.0,23,2,0,1
1687.48,credit_card,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,1,24,21,3,2,0.125,1,3,0,0
3106.03,upi,education,none,transient,PROCESSING_TIMEOUT,1,13,11,2,1,0.1538461538461538,2,3,0,1
1018.87,netbanking,education,active,expired_payment_method,CARD_EXPIRED,1,16,13,3,1,0.1875,4,3,0,0
5692.31,upi,food,none,insufficient_funds,BALANCE_LOW,1,3,1,2,0,0.6666666666666666,4,3,0,0
1588.18,upi,healthcare,none,insufficient_funds,BALANCE_LOW,1,3,3,0,0,0.0,6,3,0,0
1189.63,credit_card,travel,none,transient,GATEWAY_TIMEOUT,1,13,10,3,1,0.2307692307692307,6,3,0,1
4010.31,credit_card,travel,active,authentication_failure,AUTH_FAILED,1,23,15,8,1,0.3478260869565217,8,3,0,0
2229.31,wallet,education,none,transient,GATEWAY_TIMEOUT,1,2,2,0,0,0.0,9,3,0,1
865.04,netbanking,food,none,insufficient_funds,INSUFFICIENT_FUNDS,3,6,6,0,0,0.0,10,3,0,0
2659.72,upi,food,none,network_failure,NETWORK_ERROR,1,16,9,7,1,0.4375,11,3,0,0
639.96,upi,education,active,insufficient_funds,INSUFFICIENT_FUNDS,1,26,21,5,2,0.1923076923076923,11,3,0,0
1951.95,upi,food,none,authentication_failure,AUTH_FAILED,2,4,4,0,0,0.0,12,3,0,1
2460.07,credit_card,travel,none,expired_payment_method,CARD_EXPIRED,1,29,20,9,8,0.3103448275862069,13,3,0,1
2301.71,upi,travel,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,12,7,5,1,0.4166666666666667,14,3,0,0
786.85,upi,travel,none,authentication_failure,AUTH_FAILED,1,15,10,5,4,0.3333333333333333,15,3,0,1
13516.04,credit_card,travel,none,transient,PROCESSING_TIMEOUT,3,1,0,1,0,1.0,15,3,0,0
3233.89,netbanking,education,none,insufficient_funds,INSUFFICIENT_FUNDS,1,12,10,2,2,0.1666666666666666,15,3,0,1
1922.19,netbanking,travel,active,authentication_failure,AUTH_FAILED,1,2,2,0,0,0.0,16,3,0,1
1076.96,upi,education,none,insufficient_funds,BALANCE_LOW,1,17,15,2,2,0.1176470588235294,17,3,0,1
5470.94,upi,travel,active,authentication_failure,AUTH_FAILED,2,21,9,12,9,0.5714285714285714,18,3,0,1
850.13,credit_card,travel,none,expired_payment_method,CARD_EXPIRED,1,16,11,5,2,0.3125,18,3,0,1
3296.45,upi,food,none,network_failure,NETWORK_ERROR,1,13,7,6,1,0.4615384615384615,19,3,0,1
9275.94,netbanking,food,none,merchant_error,INVALID_REQUEST,1,12,11,1,0,0.0833333333333333,20,3,0,0
6581.84,upi,food,none,transient,PROCESSING_TIMEOUT,2,23,19,4,4,0.1739130434782608,20,3,0,0
1567.68,netbanking,education,none,transient,PROCESSING_TIMEOUT,1,20,14,6,4,0.3,20,3,0,0
3889.36,netbanking,saas,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,3,29,20,9,2,0.3103448275862069,21,3,0,0
1662.33,wallet,ecommerce,none,unknown,UNKNOWN_ERROR,1,9,4,5,5,0.5555555555555556,22,3,0,0
2734.66,credit_card,saas,active,transient,GATEWAY_TIMEOUT,2,28,23,5,0,0.1785714285714285,23,3,0,1
2290.31,netbanking,education,none,network_failure,NETWORK_ERROR,1,19,17,2,2,0.1052631578947368,23,3,0,1
1375.19,upi,travel,active,transient,PROCESSING_TIMEOUT,2,22,18,4,4,0.1818181818181818,23,3,0,0
3711.24,netbanking,food,none,transient,GATEWAY_TIMEOUT,1,27,24,3,2,0.1111111111111111,0,4,0,1
3721.22,upi,food,none,transient,GATEWAY_TIMEOUT,3,29,21,8,0,0.2758620689655172,1,4,0,1
712.59,upi,travel,active,transient,GATEWAY_TIMEOUT,1,5,4,1,0,0.2,2,4,0,1
772.71,credit_card,healthcare,active,transient,GATEWAY_TIMEOUT,2,20,14,6,4,0.3,2,4,0,1
8117.76,credit_card,education,past_due,transient,GATEWAY_TIMEOUT,1,12,11,1,0,0.0833333333333333,3,4,0,0
1248.44,upi,healthcare,none,authentication_failure,OTP_FAILED,3,3,3,0,0,0.0,3,4,0,0
7457.8,debit_card,food,past_due,insufficient_funds,INSUFFICIENT_FUNDS,2,24,18,6,0,0.25,4,4,0,0
1362.27,netbanking,travel,active,unknown,UNKNOWN_ERROR,2,29,26,3,2,0.1034482758620689,4,4,0,1
1456.33,wallet,ecommerce,active,merchant_error,INVALID_REQUEST,3,18,11,7,3,0.3888888888888889,5,4,0,0
1539.84,upi,travel,none,merchant_error,INVALID_REQUEST,3,27,15,12,4,0.4444444444444444,5,4,0,0
1470.17,netbanking,education,none,authentication_failure,OTP_FAILED,3,28,25,3,0,0.1071428571428571,5,4,0,0
2375.79,netbanking,travel,none,transient,GATEWAY_TIMEOUT,2,17,15,2,1,0.1176470588235294,6,4,0,1
4605.76,upi,travel,none,transient,PROCESSING_TIMEOUT,2,2,1,1,1,0.5,7,4,0,1
798.87,upi,saas,active,transient,PROCESSING_TIMEOUT,2,3,3,0,0,0.0,7,4,0,1
1451.38,debit_card,food,none,insufficient_funds,BALANCE_LOW,1,21,15,6,0,0.2857142857142857,8,4,0,1
618.75,upi,travel,none,insufficient_funds,BALANCE_LOW,2,13,13,0,0,0.0,10,4,0,0
1147.48,wallet,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,2,6,5,1,0,0.1666666666666666,11,4,0,0
8962.94,netbanking,healthcare,none,unknown,UNKNOWN_ERROR,1,17,6,11,5,0.6470588235294118,11,4,0,1
483.89,upi,ecommerce,active,authentication_failure,AUTH_FAILED,2,12,9,3,0,0.25,12,4,0,0
8080.19,upi,ecommerce,none,insufficient_funds,INSUFFICIENT_FUNDS,1,8,6,2,0,0.25,13,4,0,0
2407.03,upi,education,none,transient,GATEWAY_TIMEOUT,1,10,4,6,2,0.6,14,4,0,0
337.25,debit_card,education,active,transient,PROCESSING_TIMEOUT,1,4,3,1,0,0.25,15,4,0,1
767.32,upi,ecommerce,active,insufficient_funds,BALANCE_LOW,1,17,14,3,1,0.1764705882352941,16,4,0,1
22119.54,upi,saas,none,transient,GATEWAY_TIMEOUT,2,18,13,5,0,0.2777777777777778,16,4,0,0
1671.31,netbanking,travel,none,authentication_failure,AUTH_FAILED,1,16,13,3,2,0.1875,17,4,0,1
2703.09,credit_card,education,active,merchant_error,INVALID_REQUEST,1,21,14,7,1,0.3333333333333333,19,4,0,0
792.51,upi,ecommerce,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,14,14,0,0,0.0,19,4,0,1
1882.09,upi,ecommerce,active,insufficient_funds,BALANCE_LOW,1,25,18,7,7,0.28,20,4,0,1
272.12,debit_card,education,none,network_failure,CONNECTION_FAILED,2,11,9,2,2,0.1818181818181818,0,5,1,1
6620.22,credit_card,education,active,transient,GATEWAY_TIMEOUT,1,20,18,2,1,0.1,0,5,1,1
617.16,debit_card,food,none,insufficient_funds,INSUFFICIENT_FUNDS,1,19,19,0,0,0.0,1,5,1,1
1519.06,debit_card,food,active,transient,GATEWAY_TIMEOUT,3,13,6,7,2,0.5384615384615384,1,5,1,0
2065.15,netbanking,saas,past_due,insufficient_funds,BALANCE_LOW,1,23,19,4,3,0.1739130434782608,1,5,1,0
2522.0,wallet,healthcare,active,authentication_failure,AUTH_FAILED,1,19,14,5,2,0.2631578947368421,3,5,1,0
5156.73,upi,ecommerce,none,unknown,UNKNOWN_ERROR,2,26,20,6,5,0.2307692307692307,4,5,1,0
509.41,netbanking,saas,active,authentication_failure,OTP_FAILED,2,16,13,3,3,0.1875,5,5,1,0
2497.27,credit_card,ecommerce,active,insufficient_funds,INSUFFICIENT_FUNDS,2,1,0,1,1,1.0,5,5,1,0
2239.13,netbanking,travel,active,transient,GATEWAY_TIMEOUT,1,26,19,7,3,0.2692307692307692,5,5,1,1
2171.04,upi,food,none,expired_payment_method,CARD_EXPIRED,1,5,4,1,0,0.2,6,5,1,1
1892.43,credit_card,education,active,unknown,UNKNOWN_ERROR,3,26,24,2,0,0.0769230769230769,7,5,1,0
1167.01,upi,education,active,insufficient_funds,INSUFFICIENT_FUNDS,1,23,11,12,0,0.5217391304347826,8,5,1,0
1764.89,debit_card,saas,none,transient,PROCESSING_TIMEOUT,1,2,1,1,1,0.5,8,5,1,1
1432.28,credit_card,saas,past_due,transient,PROCESSING_TIMEOUT,2,15,13,2,1,0.1333333333333333,9,5,1,0
2332.54,credit_card,food,none,authentication_failure,OTP_FAILED,1,1,1,0,0,0.0,10,5,1,0
3238.94,upi,travel,none,insufficient_funds,INSUFFICIENT_FUNDS,1,27,25,2,1,0.074074074074074,11,5,1,0
11541.23,upi,saas,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,3,3,0,0,0.0,12,5,1,1
7339.37,credit_card,ecommerce,past_due,expired_payment_method,CARD_EXPIRED,2,21,13,8,3,0.3809523809523809,12,5,1,0
1620.6,credit_card,saas,none,insufficient_funds,BALANCE_LOW,1,5,4,1,1,0.2,13,5,1,0
670.01,debit_card,education,none,merchant_error,INVALID_REQUEST,2,13,7,6,6,0.4615384615384615,13,5,1,0
917.77,upi,education,none,expired_payment_method,CARD_EXPIRED,1,24,15,9,0,0.375,14,5,1,1
1196.94,upi,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,1,18,11,7,4,0.3888888888888889,15,5,1,0
6411.36,debit_card,education,active,insufficient_funds,INSUFFICIENT_FUNDS,3,28,28,0,0,0.0,15,5,1,1
570.32,debit_card,ecommerce,active,insufficient_funds,BALANCE_LOW,1,27,27,0,0,0.0,16,5,1,1
4283.64,credit_card,healthcare,none,unknown,UNKNOWN_ERROR,1,2,1,1,1,0.5,17,5,1,0
1112.9,upi,travel,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,18,12,6,0,0.3333333333333333,18,5,1,0
