transaction_id,customer_id,timestamp,amount,currency,payment_method,merchant_category,subscription_status,payment_status,failure_category,failure_code,attempt_number,previous_transactions,previous_successes,previous_failures,previous_recovery_successes,customer_failure_rate,hour_of_day,day_of_week,is_weekend,recovery_probability,recovered
TXN_000158,CUST_02529,2026-01-02 15:15:00,178.57,INR,credit_card,ecommerce,none,successful,none,NONE,1,28,25,3,1,0.10714285714285714,15,4,0,0.4937,0
TXN_000159,CUST_04318,2026-01-02 15:30:00,1238.39,INR,upi,saas,none,successful,none,NONE,1,3,0,6,0,2.0,15,4,0,0.02,0
TXN_000160,CUST_07978,2026-01-02 15:45:00,1095.84,INR,upi,ecommerce,none,successful,none,NONE,1,12,6,6,0,0.5,15,4,0,0.4151,0
TXN_000161,CUST_08707,2026-01-02 16:00:00,1435.64,INR,credit_card,travel,none,failed,transient,PROCESSING_TIMEOUT,1,3,0,5,0,1.6666666666666667,16,4,0,0.1867,0
TXN_000162,CUST_07228,2026-01-02 16:15:00,1996.94,INR,debit_card,education,past_due,successful,none,NONE,1,14,11,3,3,0.21428571428571427,16,4,0,0.5843,0
TXN_000163,CUST_08413,2026-01-02 16:30:00,1542.96,INR,upi,food,active,failed,transient,PROCESSING_TIMEOUT,1,14,10,4,0,0.2857142857142857,16,4,0,0.73,1
TXN_000164,CUST_00228,2026-01-02 16:45:00,652.46,INR,upi,food,active,successful,none,NONE,1,9,2,7,1,0.7777777777777778,16,4,0,0.4235,0
TXN_000165,CUST_02338,2026-01-02 17:00:00,921.13,INR,debit_card,ecommerce,active,successful,none,NONE,1,10,7,3,4,0.3,17,4,0,0.5793,0
TXN_000166,CUST_00956,2026-01-02 17:15:00,2869.66,INR,debit_card,education,none,successful,none,NONE,1,10,5,5,3,0.5,17,4,0,0.4806,0
TXN_000167,CUST_01498,2026-01-02 17:30:00,2476.65,INR,upi,healthcare,active,successful,none,NONE,1,25,19,6,2,0.24,17,4,0,0.5502,0
TXN_000168,CUST_09473,2026-01-02 17:45:00,7548.18,INR,upi,ecommerce,none,successful,none,NONE,1,14,12,2,3,0.14285714285714285,17,4,0,0.7405,0
TXN_000169,CUST_01979,2026-01-02 18:00:00,2384.38,INR,credit_card,healthcare,none,successful,none,NONE,1,24,19,5,0,0.20833333333333334,18,4,0,0.6791,0
TXN_000170,CUST_01530,2026-01-02 18:15:00,6868.79,INR,debit_card,travel,active,failed,merchant_error,MERCHANT_CONFIGURATION_ERROR,3,19,17,2,3,0.10526315789473684,18,4,0,0.1288,0
TXN_000171,CUST_02663,2026-01-02 18:30:00,489.15,INR,upi,education,none,failed,insufficient_funds,BALANCE_LOW,1,4,0,5,4,1.25,18,4,0,0.2239,1
TXN_000172,CUST_06434,2026-01-02 18:45:00,3063.08,INR,credit_card,travel,none,successful,none,NONE,1,23,20,3,0,0.13043478260869565,18,4,0,0.5183,0
TXN_000173,CUST_07446,2026-01-02 19:00:00,3559.35,INR,debit_card,ecommerce,none,successful,none,NONE,1,10,8,2,4,0.2,19,4,0,0.5983,0
TXN_000174,CUST_04285,2026-01-02 19:15:00,2784.79,INR,credit_card,saas,none,failed,insufficient_funds,BALANCE_LOW,1,9,2,7,1,0.7777777777777778,19,4,0,0.1384,0
TXN_000175,CUST_09110,2026-01-02 19:30:00,610.92,INR,debit_card,saas,past_due,failed,transient,PROCESSING_TIMEOUT,1,8,3,5,0,0.625,19,4,0,0.5796,1
TXN_000176,CUST_01202,2026-01-02 19:45:00,2395.26,INR,upi,travel,past_due,failed,transient,GATEWAY_TIMEOUT,3,23,19,4,1,0.17391304347826086,19,4,0,0.6051,0
TXN_000177,CUST_07132,2026-01-02 20:00:00,1300.61,INR,netbanking,food,active,successful,none,NONE,1,13,11,2,3,0.15384615384615385,20,4,0,0.6852,0
TXN_000178,CUST_09814,2026-01-02 20:15:00,3029.51,INR,upi,education,none,successful,none,NONE,1,18,18,0,3,0.0,20,4,0,0.5654,0
TXN_000179,CUST_00760,2026-01-02 20:30:00,1664.61,INR,upi,travel,none,failed,expired_payment_method,CARD_EXPIRED,1,11,7,4,2,0.36363636363636365,20,4,0,0.3721,0
TXN_000180,CUST_05574,2026-01-02 20:45:00,1078.67,INR,debit_card,saas,active,successful,none,NONE,1,2,0,4,0,2.0,20,4,0,0.02,0
TXN_000181,CUST_05162,2026-01-02 21:00:00,14030.75,INR,upi,education,active,failed,transient,GATEWAY_TIMEOUT,2,3,3,0,2,0.0,21,4,0,0.6693,1
TXN_000182,CUST_04290,2026-01-02 21:15:00,922.0,INR,wallet,saas,active,successful,none,NONE,1,23,23,0,3,0.0,21,4,0,0.669,0
TXN_000183,CUST_05447,2026-01-02 21:30:00,2314.63,INR,upi,ecommerce,active,successful,none,NONE,1,2,1,1,0,0.5,21,4,0,0.2892,0
TXN_000184,CUST_09681,2026-01-02 21:45:00,2957.8,INR,debit_card,healthcare,none,failed,insufficient_funds,BALANCE_LOW,1,13,12,1,4,0.07692307692307693,21,4,0,0.293,0
TXN_000185,CUST_04259,2026-01-02 22:00:00,1382.37,INR,upi,healthcare,active,successful,none,NONE,1,2,1,1,0,0.5,22,4,0,0.3051,0
TXN_000186,CUST_04372,2026-01-02 22:15:00,5018.06,INR,upi,food,active,successful,none,NONE,1,4,0,7,0,1.75,22,4,0,0.02,0
TXN_000187,CUST_01666,2026-01-02 22:30:00,3914.49,INR,credit_card,food,active,successful,none,NONE,1,25,18,7,0,0.28,22,4,0,0.4487,0
TXN_000188,CUST_06919,2026-01-02 22:45:00,394.45,INR,upi,travel,past_due,successful,none,NONE,1,3,3,0,0,0.0,22,4,0,0.4915,0
TXN_000189,CUST_06624,2026-01-02 23:00:00,3141.88,INR,upi,travel,none,successful,none,NONE,1,20,20,0,5,0.0,23,4,0,0.549,0
TXN_000190,CUST_08652,2026-01-02 23:15:00,8876.29,INR,wallet,ecommerce,none,successful,none,NONE,1,11,11,0,5,0.0,23,4,0,0.6507,0
TXN_000191,CUST_07433,2026-01-02 23:30:00,906.61,INR,debit_card,saas,none,failed,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,25,21,4,1,0.16,23,4,0,0.2885,1
TXN_000192,CUST_06683,2026-01-02 23:45:00,521.07,INR,upi,education,active,successful,none,NONE,1,9,2,7,0,0.7777777777777778,23,4,0,0.304,0
TXN_000193,CUST_06229,2026-01-03 00:00:00,1371.42,INR,credit_card,travel,none,failed,authentication_failure,AUTH_FAILED,2,4,2,2,3,0.5,0,5,1,0.2478,0
TXN_000194,CUST_05828,2026-01-03 00:15:00,1748.66,INR,netbanking,saas,none,successful,none,NONE,1,22,15,7,3,0.3181818181818182,0,5,1,0.5378,0
TXN_000195,CUST_05436,2026-01-03 00:30:00,1851.69,INR,upi,education,active,failed,authentication_failure,AUTH_FAILED,3,19,15,4,2,0.21052631578947367,0,5,1,0.2868,0
TXN_000196,CUST_07637,2026-01-03 00:45:00,4619.45,INR,netbanking,travel,none,successful,none,NONE,1,27,22,5,4,0.18518518518518517,0,5,1,0.5857,0
TXN_000197,CUST_01366,2026-01-03 01:00:00,963.86,INR,netbanking,saas,past_due,successful,none,NONE,1,27,20,7,4,0.25925925925925924,1,5,1,0.6289,0
TXN_000198,CUST_07345,2026-01-03 01:15:00,2902.83,INR,upi,travel,none,successful,none,NONE,1,11,9,2,4,0.18181818181818182,1,5,1,0.6881,0
TXN_000199,CUST_03202,2026-01-03 01:30:00,3601.61,INR,wallet,healthcare,active,successful,none,NONE,1,18,13,5,4,0.2777777777777778,1,5,1,0.546,0
TXN_000200,CUST_04753,2026-01-03 01:45:00,1973.84,INR,upi,travel,none,successful,none,NONE,1,6,3,3,3,0.5,1,5,1,0.5541,0
TXN_000201,CUST_09576,2026-01-03 02:00:00,1026.5,INR,netbanking,saas,active,successful,none,NONE,1,4,0,6,0,1.5,2,5,1,0.1508,0
TXN_000202,CUST_06092,2026-01-03 02:15:00,635.55,INR,netbanking,food,none,successful,none,NONE,1,2,0,4,3,2.0,2,5,1,0.02,0
TXN_000203,CUST_06615,2026-01-03 02:30:00,451.77,INR,debit_card,ecommerce,none,successful,none,NONE,1,13,9,4,1,0.3076923076923077,2,5,1,0.421,0
TXN_000204,CUST_01522,2026-01-03 02:45:00,479.44,INR,upi,ecommerce,none,successful,none,NONE,1,28,27,1,3,0.03571428571428571,2,5,1,0.7019,0
TXN_000205,CUST_07522,2026-01-03 03:00:00,422.81,INR,debit_card,education,none,successful,none,NONE,1,19,12,7,0,0.3684210526315789,3,5,1,0.2973,0
TXN_000206,CUST_06560,2026-01-03 03:15:00,7098.96,INR,upi,travel,none,successful,none,NONE,1,21,17,4,1,0.19047619047619047,3,5,1,0.1705,0
TXN_000207,CUST_01624,2026-01-03 03:30:00,1529.15,INR,upi,healthcare,none,successful,none,NONE,1,18,18,0,4,0.0,3,5,1,0.6439,0
TXN_000208,CUST_08874,2026-01-03 03:45:00,11315.56,INR,upi,travel,none,successful,none,NONE,1,11,6,5,2,0.45454545454545453,3,5,1,0.4141,0
TXN_000209,CUST_03135,2026-01-03 04:00:00,2507.82,INR,credit_card,ecommerce,none,successful,none,NONE,1,17,17,0,3,0.0,4,5,1,0.4961,0
TXN_000210,CUST_05821,2026-01-03 04:15:00,451.58,INR,credit_card,travel,active,failed,transient,PROCESSING_TIMEOUT,1,29,23,6,4,0.20689655172413793,4,5,1,0.8248,1
TXN_000211,CUST_04995,2026-01-03 04:30:00,1506.05,INR,upi,healthcare,active,successful,none,NONE,1,15,10,5,2,0.3333333333333333,4,5,1,0.4924,0
TXN_000212,CUST_04697,2026-01-03 04:45:00,3161.79,INR,credit_card,saas,none,successful,none,NONE,1,22,22,0,1,0.0,4,5,1,0.5445,0
TXN_000213,CUST_01868,2026-01-03 05:00:00,2381.35,INR,upi,food,active,failed,insufficient_funds,INSUFFICIENT_FUNDS,2,8,2,6,2,0.75,5,5,1,0.1511,1
TXN_000214,CUST_09392,2026-01-03 05:15:00,1215.16,INR,upi,food,active,successful,none,NONE,1,4,0,6,4,1.5,5,5,1,0.0664,0
TXN_000215,CUST_02824,2026-01-03 05:30:00,4004.66,INR,upi,travel,none,successful,none,NONE,1,10,5,5,2,0.5,5,5,1,0.4908,0
TXN_000216,CUST_06107,2026-01-03 05:45:00,697.75,INR,credit_card,healthcare,active,successful,none,NONE,1,18,12,6,3,0.3333333333333333,5,5,1,0.6587,0
TXN_000217,CUST_00169,2026-01-03 06:00:00,2100.33,INR,debit_card,healthcare,active,successful,none,NONE,1,3,0,3,0,1.0,6,5,1,0.2763,0
TXN_000218,CUST_07788,2026-01-03 06:15:00,3660.81,INR,credit_card,ecommerce,none,successful,none,NONE,1,28,23,5,3,0.17857142857142858,6,5,1,0.52,0
TXN_000219,CUST_08631,2026-01-03 06:30:00,1283.55,INR,netbanking,education,active,successful,none,NONE,1,19,16,3,1,0.15789473684210525,6,5,1,0.6591,0
TXN_000220,CUST_04910,2026-01-03 06:45:00,2805.05,INR,credit_card,travel,none,successful,none,NONE,1,27,21,6,2,0.2222222222222222,6,5,1,0.5643,0
TXN_000221,CUST_08028,2026-01-03 07:00:00,1600.66,INR,upi,saas,none,successful,none,NONE,1,13,9,4,3,0.3076923076923077,7,5,1,0.6154,0
TXN_000222,CUST_04682,2026-01-03 07:15:00,2146.87,INR,credit_card,travel,active,successful,none,NONE,1,10,3,7,0,0.7,7,5,1,0.2972,0
TXN_000223,CUST_09056,2026-01-03 07:30:00,2612.05,INR,upi,food,none,successful,none,NONE,1,3,0,4,3,1.3333333333333333,7,5,1,0.2169,0
TXN_000224,CUST_05138,2026-01-03 07:45:00,1375.77,INR,credit_card,saas,none,successful,none,NONE,1,29,29,0,3,0.0,7,5,1,0.6772,0
TXN_000225,CUST_08332,2026-01-03 08:00:00,6264.43,INR,upi,ecommerce,none,successful,none,NONE,1,13,8,5,3,0.38461538461538464,8,5,1,0.5655,0
TXN_000226,CUST_05235,2026-01-03 08:15:00,2262.45,INR,debit_card,ecommerce,active,successful,none,NONE,1,16,15,1,0,0.0625,8,5,1,0.5268,0
TXN_000227,CUST_00225,2026-01-03 08:30:00,2953.99,INR,upi,ecommerce,active,successful,none,NONE,1,25,20,5,3,0.2,8,5,1,0.6285,0
TXN_000228,CUST_08750,2026-01-03 08:45:00,4989.83,INR,upi,saas,active,successful,none,NONE,1,12,10,2,1,0.16666666666666666,8,5,1,0.5809,0
TXN_000229,CUST_06583,2026-01-03 09:00:00,3056.94,INR,credit_card,ecommerce,none,successful,none,NONE,1,26,23,3,3,0.11538461538461539,9,5,1,0.6046,0
TXN_000230,CUST_01574,2026-01-03 09:15:00,763.78,INR,debit_card,travel,none,successful,none,NONE,1,8,8,0,4,0.0,9,5,1,0.4897,0
TXN_000231,CUST_08578,2026-01-03 09:30:00,3443.96,INR,upi,food,active,failed,authentication_failure,OTP_FAILED,3,22,15,7,5,0.3181818181818182,9,5,1,0.3438,0
TXN_000232,CUST_08713,2026-01-03 09:45:00,2259.54,INR,upi,travel,none,successful,none,NONE,1,2,0,5,0,2.5,9,5,1,0.02,0
TXN_000233,CUST_06764,2026-01-03 10:00:00,955.85,INR,credit_card,food,active,successful,none,NONE,1,22,19,3,3,0.13636363636363635,10,5,1,0.5937,0
TXN_000234,CUST_05218,2026-01-03 10:15:00,5023.78,INR,credit_card,food,none,failed,insufficient_funds,BALANCE_LOW,1,7,2,5,5,0.7142857142857143,10,5,1,0.3094,0
TXN_000235,CUST_03143,2026-01-03 10:30:00,712.59,INR,upi,healthcare,past_due,failed,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,28,27,1,5,0.03571428571428571,10,5,1,0.1815,0
TXN_000236,CUST_03502,2026-01-03 10:45:00,1094.78,INR,credit_card,education,none,successful,none,NONE,1,24,22,2,4,0.08333333333333333,10,5,1,0.5141,0
TXN_000237,CUST_01500,2026-01-03 11:00:00,1233.0,INR,upi,food,none,successful,none,NONE,1,20,18,2,3,0.1,11,5,1,0.6914,0
TXN_000238,CUST_09670,2026-01-03 11:15:00,571.01,INR,upi,ecommerce,past_due,successful,none,NONE,1,13,10,3,3,0.23076923076923078,11,5,1,0.5704,0
TXN_000239,CUST_09096,2026-01-03 11:30:00,1770.84,INR,credit_card,food,none,successful,none,NONE,1,3,0,4,2,1.3333333333333333,11,5,1,0.3074,0
TXN_000240,CUST_09824,2026-01-03 11:45:00,990.62,INR,debit_card,ecommerce,past_due,failed,merchant_error,MERCHANT_CONFIGURATION_ERROR,3,2,0,3,1,1.5,11,5,1,0.02,0
TXN_000241,CUST_06688,2026-01-03 12:00:00,2206.79,INR,upi,healthcare,none,successful,none,NONE,1,24,23,1,0,0.041666666666666664,12,5,1,0.6559,0
TXN_000242,CUST_05246,2026-01-03 12:15:00,8513.78,INR,netbanking,healthcare,active,failed,network_failure,NETWORK_ERROR,1,15,10,5,5,0.3333333333333333,12,5,1,0.6475,1
TXN_000243,CUST_09363,2026-01-03 12:30:00,1737.49,INR,debit_card,ecommerce,active,successful,none,NONE,1,28,21,7,1,0.25,12,5,1,0.4316,0
TXN_000244,CUST_01745,2026-01-03 12:45:00,2777.53,INR,upi,healthcare,none,successful,none,NONE,1,24,20,4,0,0.16666666666666666,12,5,1,0.4311,0
TXN_000245,CUST_02040,2026-01-03 13:00:00,1768.89,INR,netbanking,healthcare,none,failed,transient,GATEWAY_TIMEOUT,1,5,1,4,5,0.8,13,5,1,0.5878,1
TXN_000246,CUST_08312,2026-01-03 13:15:00,1354.92,INR,wallet,education,none,successful,none,NONE,1,7,5,2,5,0.2857142857142857,13,5,1,0.4786,0
TXN_000247,CUST_03858,2026-01-03 13:30:00,3473.82,INR,upi,ecommerce,past_due,successful,none,NONE,1,27,20,7,1,0.25925925925925924,13,5,1,0.5896,0
TXN_000248,CUST_09868,2026-01-03 13:45:00,773.23,INR,netbanking,travel,none,successful,none,NONE,1,6,4,2,5,0.3333333333333333,13,5,1,0.4378,0
TXN_000249,CUST_09513,2026-01-03 14:00:00,4414.88,INR,upi,ecommerce,past_due,successful,none,NONE,1,2,0,2,4,1.0,14,5,1,0.2577,0
TXN_000250,CUST_04951,2026-01-03 14:15:00,897.02,INR,debit_card,education,none,successful,none,NONE,1,9,8,1,2,0.1111111111111111,14,5,1,0.5656,0
TXN_000251,CUST_09208,2026-01-03 14:30:00,6057.15,INR,debit_card,food,past_due,successful,none,NONE,1,23,17,6,5,0.2608695652173913,14,5,1,0.4419,0
TXN_000252,CUST_07088,2026-01-03 14:45:00,1293.21,INR,debit_card,healthcare,none,successful,none,NONE,1,4,0,4,0,1.0,14,5,1,0.1704,0
TXN_000253,CUST_06032,2026-01-03 15:00:00,856.77,INR,upi,travel,none,failed,authentication_failure,OTP_FAILED,1,9,3,6,0,0.6666666666666666,15,5,1,0.4139,0
TXN_000254,CUST_01744,2026-01-03 15:15:00,1972.72,INR,wallet,ecommerce,active,successful,none,NONE,1,15,15,0,2,0.0,15,5,1,0.4989,0
TXN_000255,CUST_03542,2026-01-03 15:30:00,437.05,INR,upi,food,none,successful,none,NONE,1,6,5,1,1,0.16666666666666666,15,5,1,0.3883,0
TXN_000256,CUST_09639,2026-01-03 15:45:00,684.71,INR,upi,education,active,successful,none,NONE,1,12,7,5,0,0.4166666666666667,15,5,1,0.394,0
TXN_000257,CUST_03617,2026-01-03 16:00:00,2757.87,INR,debit_card,food,none,successful,none,NONE,1,10,4,6,0,0.6,16,5,1,0.4276,0
TXN_000258,CUST_03895,2026-01-03 16:15:00,5192.63,INR,wallet,education,past_due,failed,network_failure,CONNECTION_FAILED,2,12,8,4,1,0.3333333333333333,16,5,1,0.6473,1
TXN_000259,CUST_01725,2026-01-03 16:30:00,1060.63,INR,wallet,education,none,successful,none,NONE,1,19,16,3,0,0.15789473684210525,16,5,1,0.4656,0
TXN_000260,CUST_06228,2026-01-03 16:45:00,5671.24,INR,upi,travel,past_due,successful,none,NONE,1,25,24,1,1,0.04,16,5,1,0.5026,0
TXN_000261,CUST_04063,2026-01-03 17:00:00,1241.21,INR,upi,education,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,2,11,4,7,5,0.6363636363636364,17,5,1,0.1641,1
TXN_000262,CUST_07848,2026-01-03 17:15:00,2120.63,INR,upi,food,none,successful,none,NONE,1,29,25,4,3,0.13793103448275862,17,5,1,0.6099,0
TXN_000263,CUST_04282,2026-01-03 17:30:00,2136.92,INR,netbanking,education,none,failed,transient,GATEWAY_TIMEOUT,1,8,4,4,2,0.5,17,5,1,0.7845,0
TXN_000264,CUST_08264,2026-01-03 17:45:00,7138.18,INR,netbanking,travel,active,successful,none,NONE,1,15,14,1,4,0.06666666666666667,17,5,1,0.6511,0
TXN_000265,CUST_02201,2026-01-03 18:00:00,3989.6,INR,upi,travel,none,successful,none,NONE,1,17,15,2,5,0.11764705882352941,18,5,1,0.7273,0
TXN_000266,CUST_02144,2026-01-03 18:15:00,1499.04,INR,upi,education,none,successful,none,NONE,1,22,17,5,4,0.22727272727272727,18,5,1,0.6108,0
TXN_000267,CUST_03182,2026-01-03 18:30:00,16112.32,INR,credit_card,saas,none,successful,none,NONE,1,21,15,6,0,0.2857142857142857,18,5,1,0.4487,0
TXN_000268,CUST_09674,2026-01-03 18:45:00,1710.5,INR,debit_card,travel,none,successful,none,NONE,1,3,0,5,3,1.6666666666666667,18,5,1,0.1447,0
TXN_000269,CUST_02876,2026-01-03 19:00:00,1825.0,INR,credit_card,healthcare,active,successful,none,NONE,1,21,21,0,5,0.0,19,5,1,0.5351,0
TXN_000270,CUST_06521,2026-01-03 19:15:00,2427.84,INR,upi,saas,active,successful,none,NONE,1,28,28,0,5,0.0,19,5,1,0.7149,0
TXN_000271,CUST_01097,2026-01-03 19:30:00,1232.61,INR,netbanking,ecommerce,none,successful,none,NONE,1,15,15,0,2,0.0,19,5,1,0.7009,0
TXN_000272,CUST_08916,2026-01-03 19:45:00,6255.73,INR,upi,education,none,successful,none,NONE,1,18,17,1,5,0.05555555555555555,19,5,1,0.7418,0
TXN_000273,CUST_06919,2026-01-03 20:00:00,1651.6,INR,wallet,travel,active,failed,transient,GATEWAY_TIMEOUT,1,3,3,0,0,0.0,20,5,1,0.7874,1
TXN_000274,CUST_08149,2026-01-03 20:15:00,3223.63,INR,netbanking,education,none,failed,transient,GATEWAY_TIMEOUT,1,27,27,0,0,0.0,20,5,1,0.7931,1
TXN_000275,CUST_03215,2026-01-03 20:30:00,152.53,INR,wallet,ecommerce,none,failed,network_failure,NETWORK_ERROR,2,9,4,5,4,0.5555555555555556,20,5,1,0.5356,1
TXN_000276,CUST_07750,2026-01-03 20:45:00,2026.06,INR,credit_card,travel,active,successful,none,NONE,1,16,14,2,1,0.125,20,5,1,0.4181,0
TXN_000277,CUST_05565,2026-01-03 21:00:00,1329.99,INR,credit_card,saas,active,successful,none,NONE,1,22,20,2,3,0.09090909090909091,21,5,1,0.5906,0
TXN_000278,CUST_02872,2026-01-03 21:15:00,1919.47,INR,upi,saas,none,successful,none,NONE,1,25,20,5,1,0.2,21,5,1,0.4103,0
TXN_000279,CUST_04490,2026-01-03 21:30:00,634.86,INR,upi,saas,past_due,successful,none,NONE,1,13,9,4,3,0.3076923076923077,21,5,1,0.42,0
TXN_000280,CUST_04608,2026-01-03 21:45:00,1527.0,INR,debit_card,travel,none,successful,none,NONE,1,1,0,3,0,3.0,21,5,1,0.02,0
TXN_000281,CUST_06765,2026-01-03 22:00:00,2123.47,INR,credit_card,education,active,successful,none,NONE,1,10,9,1,4,0.1,22,5,1,0.5393,0
TXN_000282,CUST_05835,2026-01-03 22:15:00,1305.75,INR,upi,ecommerce,active,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,12,8,4,2,0.3333333333333333,22,5,1,0.3535,0
TXN_000283,CUST_09913,2026-01-03 22:30:00,3080.56,INR,netbanking,travel,past_due,successful,none,NONE,1,24,24,0,1,0.0,22,5,1,0.6868,0
TXN_000284,CUST_03400,2026-01-03 22:45:00,1907.16,INR,upi,saas,none,successful,none,NONE,1,19,14,5,2,0.2631578947368421,22,5,1,0.4833,0
TXN_000285,CUST_05379,2026-01-03 23:00:00,3192.96,INR,credit_card,healthcare,active,successful,none,NONE,1,9,5,4,0,0.4444444444444444,23,5,1,0.4332,0
TXN_000286,CUST_01858,2026-01-03 23:15:00,4335.25,INR,debit_card,travel,active,successful,none,NONE,1,14,13,1,5,0.07142857142857142,23,5,1,0.6415,0
TXN_000287,CUST_07605,2026-01-03 23:30:00,4658.38,INR,upi,ecommerce,active,failed,expired_payment_method,CARD_EXPIRED,1,15,8,7,3,0.4666666666666667,23,5,1,0.3894,0
TXN_000288,CUST_07732,2026-01-03 23:45:00,1276.16,INR,debit_card,education,none,successful,none,NONE,1,21,20,1,2,0.047619047619047616,23,5,1,0.6555,0
TXN_000289,CUST_02397,2026-01-04 00:00:00,1259.16,INR,upi,education,active,successful,none,NONE,1,19,13,6,5,0.3157894736842105,0,6,1,0.5524,0
TXN_000290,CUST_02262,2026-01-04 00:15:00,7627.91,INR,netbanking,ecommerce,none,failed,merchant_error,INVALID_REQUEST,1,7,7,0,2,0.0,0,6,1,0.2271,0
TXN_000291,CUST_01313,2026-01-04 00:30:00,787.92,INR,debit_card,ecommerce,active,successful,none,NONE,1,4,0,5,2,1.25,0,6,1,0.2194,0
TXN_000292,CUST_02306,2026-01-04 00:45:00,1233.3,INR,upi,ecommerce,none,failed,authentication_failure,OTP_FAILED,1,15,13,2,2,0.13333333333333333,0,6,1,0.6998,1
TXN_000293,CUST_05508,2026-01-04 01:00:00,1557.0,INR,credit_card,travel,none,failed,insufficient_funds,BALANCE_LOW,1,23,23,0,2,0.0,1,6,1,0.2386,0
TXN_000294,CUST_10000,2026-01-04 01:15:00,832.39,INR,debit_card,food,active,failed,transient,GATEWAY_TIMEOUT,2,13,13,0,2,0.0,1,6,1,0.5911,1
TXN_000295,CUST_02742,2026-01-04 01:30:00,1992.33,INR,upi,travel,none,successful,none,NONE,1,23,22,1,5,0.043478260869565216,1,6,1,0.6507,0
TXN_000296,CUST_03337,2026-01-04 01:45:00,5372.96,INR,credit_card,education,none,successful,none,NONE,1,26,23,3,1,0.11538461538461539,1,6,1,0.5296,0
TXN_000297,CUST_07481,2026-01-04 02:00:00,321.88,INR,upi,food,none,successful,none,NONE,1,5,0,5,3,1.0,2,6,1,0.2789,0
TXN_000298,CUST_05160,2026-01-04 02:15:00,1130.99,INR,credit_card,education,none,successful,none,NONE,1,21,20,1,0,0.047619047619047616,2,6,1,0.6356,0
TXN_000299,CUST_00998,2026-01-04 02:30:00,2004.22,INR,netbanking,ecommerce,none,successful,none,NONE,1,14,10,4,1,0.2857142857142857,2,6,1,0.5704,0
TXN_000300,CUST_06354,2026-01-04 02:45:00,7359.24,INR,upi,saas,none,failed,transient,GATEWAY_TIMEOUT,1,16,10,6,3,0.375,2,6,1,0.5341,0
TXN_000301,CUST_02320,2026-01-04 03:00:00,469.27,INR,upi,saas,active,successful,none,NONE,1,1,0,4,3,4.0,3,6,1,0.02,0
TXN_000302,CUST_03208,2026-01-04 03:15:00,3934.89,INR,wallet,food,active,successful,none,NONE,1,29,29,0,5,0.0,3,6,1,0.7218,0
TXN_000303,CUST_08791,2026-01-04 03:30:00,1553.98,INR,credit_card,saas,active,failed,merchant_error,INVALID_REQUEST,1,26,23,3,3,0.11538461538461539,3,6,1,0.2545,0
TXN_000304,CUST_09276,2026-01-04 03:45:00,2083.32,INR,upi,travel,past_due,successful,none,NONE,1,21,17,4,1,0.19047619047619047,3,6,1,0.4802,0
TXN_000305,CUST_03582,2026-01-04 04:00:00,5434.27,INR,wallet,travel,active,successful,none,NONE,1,5,5,0,5,0.0,4,6,1,0.5805,0
TXN_000306,CUST_03087,2026-01-04 04:15:00,1598.82,INR,debit_card,ecommerce,none,successful,none,NONE,1,13,10,3,1,0.23076923076923078,4,6,1,0.5926,0
TXN_000307,CUST_07167,2026-01-04 04:30:00,1747.89,INR,credit_card,saas,active,failed,expired_payment_method,CARD_EXPIRED,2,22,18,4,5,0.18181818181818182,4,6,1,0.4094,1
TXN_000308,CUST_00722,2026-01-04 04:45:00,2032.52,INR,debit_card,ecommerce,none,failed,unknown,UNKNOWN_ERROR,1,9,6,3,4,0.3333333333333333,4,6,1,0.4378,0
TXN_000309,CUST_01155,2026-01-04 05:00:00,2157.61,INR,debit_card,travel,past_due,failed,insufficient_funds,INSUFFICIENT_FUNDS,3,25,25,0,1,0.0,5,6,1,0.353,1
TXN_000310,CUST_07168,2026-01-04 05:15:00,675.68,INR,upi,ecommerce,active,successful,none,NONE,1,27,22,5,4,0.18518518518518517,5,6,1,0.5834,0
TXN_000311,CUST_00017,2026-01-04 05:30:00,2082.39,INR,upi,travel,none,successful,none,NONE,1,4,4,0,5,0.0,5,6,1,0.7221,0
TXN_000312,CUST_07098,2026-01-04 05:45:00,2660.4,INR,upi,food,none,successful,none,NONE,1,22,20,2,2,0.09090909090909091,5,6,1,0.6254,0
TXN_000313,CUST_09184,2026-01-04 06:00:00,421.28,INR,upi,ecommerce,active,failed,authentication_failure,OTP_FAILED,1,16,13,3,2,0.1875,6,6,1,0.6496,1
TXN_000314,CUST_02233,2026-01-04 06:15:00,3918.6,INR,debit_card,travel,none,successful,none,NONE,1,16,14,2,4,0.125,6,6,1,0.6824,0
TXN_000315,CUST_01447,2026-01-04 06:30:00,4101.83,INR,upi,ecommerce,active,successful,none,NONE,1,9,8,1,3,0.1111111111111111,6,6,1,0.5948,0
TXN_000316,CUST_09658,2026-01-04 06:45:00,2260.25,INR,debit_card,education,none,failed,authentication_failure,AUTH_FAILED,3,28,24,4,1,0.14285714285714285,6,6,1,0.3978,0
TXN_000317,CUST_05775,2026-01-04 07:00:00,536.71,INR,upi,travel,active,successful,none,NONE,1,5,0,6,3,1.2,7,6,1,0.3424,0
